university_id,semester_group,number_of_students,number_of_managers,teaching_material_utilization,teaching_facility_coverage,teaching_resource_investment,personnel_management_input,management_equipment_input,reward_punishment_innovation,teaching_innovation_frequency,management_mode_innovation,educational_management_activity,building_density,green_space_ratio,surface_temperature,management_efficiency,efficiency_category
U4,semester_2,11912.893194485692,193.78578463847373,77.76215283345316,64.16994366269493,15.823767820678146,2.6513399765279466,5.309513666332992,6.336077006333334,4.110822640920796,5.863143995498808,5.89865135602008,0.44250580476221235,18.0,33.16863456781538,72.10278455134387,low
U3,semester_2,13129.987392536521,190.39273354216064,63.926510305649636,71.41318509416546,17.625096453208837,4.077296722109131,5.48803594879703,4.278798099004373,4.203171919436974,6.70990054676726,6.215385188506501,0.4531762277749106,19.517627739877447,30.628094917979418,76.30711688918237,high
U6,semester_2,12736.905671767638,194.22909242486566,76.61546971487047,63.5877671615688,9.677745927775064,3.305875310683879,4.49476731621939,4.157331160700335,5.41241178559678,3.3349498654493503,4.041299285801626,0.4763764676112343,22.002552672260958,29.81920617542646,65.07028074345989,very_low
U2,semester_2,8596.537776219047,163.551017049457,57.62083649838025,65.06219093161721,14.196228101999404,3.082369839595174,5.944200147116212,6.465137210947508,6.453461201809546,2.8543799898525686,4.869551910611781,0.41411823764174294,24.11193173197384,26.83090200404353,73.65770499929258,medium
U5,semester_1,8200.0,157.2964582473623,61.28948804499911,61.64148630295788,13.232097842076513,4.76017270530552,3.3092167781150876,5.440936540521934,5.782517647065485,3.4203835604131174,6.1374968890833745,0.38452046018470837,27.62662011660592,30.2784922488552,71.49261905062606,low
U1,semester_2,10272.750335166007,209.03553943531057,76.43207653774971,61.3153753174793,16.54757209817889,4.080749970774213,5.187440816693749,7.451241104918265,3.8909772918242767,4.7847148486355,7.199058096756742,0.39664255134932663,29.506443056389017,31.8311782983804,74.50808327131942,medium
U5,semester_1,13935.843182369437,174.53166488787807,65.86978863359329,69.09904981693695,14.747862402370906,2.630645399963334,3.6316792409056697,5.799984388481461,3.859543010892833,1.1989286873792202,5.843338411526591,0.36057325300970616,36.36154542004171,28.942518844576167,66.51511305671342,very_low
U4,semester_2,13396.451039255002,186.62628931785883,69.11770068856822,67.40617782263024,18.600949708541723,3.635705156357499,4.793297841904579,9.650201961459471,6.963627464657675,5.079198358374613,7.586990431737177,0.3658734600906377,18.0,31.572710790326465,74.13589719890243,medium
U3,semester_1,9105.878053680748,209.27951137076732,79.9043343338582,69.2450869668001,20.41524812686197,3.3029316528617865,5.225738230009705,6.839429869275158,6.157286773156269,4.517664761707921,8.293150010662215,0.46621770195289625,30.638587423346955,29.808353430994707,80.47063568572457,high
U4,semester_2,14799.814553575332,208.1947203406654,77.53121304908797,72.11472676397584,11.06288854321696,3.3365805068874437,5.091062687904963,6.529941572299226,6.80031956950232,5.909210550971362,7.673687360735903,0.34050288802390294,24.769109140174468,28.778854653573013,74.08431714780673,medium
U5,semester_2,11101.624664214292,175.75809696066722,71.27952132295698,54.411566161400835,14.904475654465982,3.100968643641484,3.3231597330058844,3.0,4.615396392828942,4.942132797543547,8.953604249211441,0.461530640958426,36.44579394349661,29.30096225197728,66.40160265746376,very_low
U5,semester_1,9235.539785940473,159.0075120453496,66.20952324818576,60.90842971144601,14.850335014204866,3.829843637738377,3.3852589310449,4.140996258696198,2.6007595478554664,5.553925805402833,6.487576947496219,0.46837407697440747,18.160434826405822,30.699132434505984,68.36760696088281,very_low
U3,semester_1,11266.05228647472,176.03542720681045,81.55144905837624,76.73392662912713,18.797251162168337,3.529186911880849,4.93757611803077,7.899976774712664,6.919567015583118,4.224383693251009,5.186031680432469,0.4258431067402034,29.722333853462953,27.609486321880702,79.89526722800362,high
U4,semester_2,13281.840161631391,222.62120985897334,75.60023887849302,76.3745880488012,15.858613762208693,3.104523816093093,6.611929176821809,6.195111521321986,5.53622536425266,4.6541606352502525,8.373377770490137,0.37740630147380494,22.222277143045936,29.696158288741692,79.4604992738268,high
U5,semester_2,12935.122740290302,165.2489175217969,70.88736754396649,61.23353169436915,11.8204992574351,2.8916920394952292,3.2193469174037292,7.817462531460182,4.677538835224735,4.098773958222079,4.972807409909492,0.3841289191626804,25.761650974639032,31.379380329822247,66.50448771060067,very_low
U2,semester_2,10619.932485364883,172.88309332180845,63.31481004490904,59.3686179724911,13.822747637995137,2.670871930030703,4.687287338468886,5.793803064872308,6.073603171951394,4.365122026411942,7.753425051175621,0.3915564436660969,35.2327934699334,29.339722193696023,71.6042565193544,low
U5,semester_2,10344.564038113263,153.60802952579834,77.68125735426905,64.48245004340517,14.560787500477035,3.5981109657493757,4.695414846541011,4.574128691099442,5.249387211846164,3.1395521566320803,6.728406373674918,0.4607779480992697,23.56367982907596,28.074800745458457,74.37961696359284,medium
U6,semester_2,11535.379864907562,197.4060388936723,73.39800627603529,63.678694971476105,12.68191543258998,2.9250764061671393,4.9726271842492915,5.496685122027361,3.5622188306433133,1.9449132446273756,7.955553008283629,0.4093719851611914,28.126254342407513,31.62415688585611,65.51214803432104,very_low
U2,semester_2,13789.343336592528,201.69027674728915,68.15022659126909,62.53857403074409,13.130395655408945,3.5973048540401873,4.582333542672993,6.573705739181649,5.532413151905513,4.691709300056591,6.838279274331463,0.45525181457865316,27.20951331603873,28.64567819297265,73.0837324446174,medium
U5,semester_1,10416.30180520893,170.3988688368427,62.30444649072931,69.76171248792679,14.36641975111005,3.867487407675297,4.314706630210276,5.241700706548862,3.3752040289445038,3.4345601749621686,5.962668915292723,0.36679368574968785,24.392626902384368,29.00001436667885,68.73238019443714,very_low
U1,semester_2,9563.952477875671,159.71692283117946,65.81621234363266,76.16486418799866,15.972344543526171,4.385989339215254,5.214887910589708,7.654520516555846,4.671204051142846,4.987271187791799,9.055459285137369,0.391480409006329,27.88877780514339,30.400654300134008,74.70256859629342,medium
U2,semester_2,8694.351046576336,209.49172631722533,70.40267150471675,56.05672420345057,12.952998128352112,3.764534834243282,4.226247939466157,5.0327274148628565,7.499375625052826,2.7323556484887757,5.231336671048902,0.42372019131906513,25.13505942399115,30.7102972244801,73.5973583724162,medium
U5,semester_1,9377.51202523657,158.09352617208958,55.1,56.339485585049104,15.493036498950863,4.339723582857356,4.661935068870376,5.007569700236617,4.1573936139768195,2.417713560850593,9.646750467888463,0.43160377076903006,37.829410521117154,31.358795603915418,68.74452337206294,very_low
U4,semester_2,9973.708005830733,213.79157722192593,80.33405051150766,74.30161321785124,17.71526964868808,3.6434183478225606,4.5241379621527305,7.756200228863393,7.078304089122494,4.134310076990029,10.249415313658673,0.35011629851054243,19.60000504625349,32.44893859640191,80.43327309388354,high
U6,semester_1,12639.496201835436,185.57203147958606,84.44107893922546,71.71083406708908,15.630799921327718,3.4114988989929196,4.467028863891702,4.198602625634798,2.4883710690658636,2.7978321573763134,6.372365761803371,0.3236401380842296,24.858525076184804,28.781550734218214,70.48919438970162,low
U4,semester_1,15240.615188458,179.69720625343035,75.3370749085986,71.1013135495088,15.301989477614027,5.146264749987834,5.079553176220354,6.460930523988304,6.457551869837101,2.620299696923925,6.884689507492125,0.4527521001301577,18.0,29.232171102316684,68.86338913481677,very_low
U4,semester_2,10315.385871174545,202.9081570331252,79.32058872870508,67.6975784548818,22.1,4.322268288606806,6.107445250232283,8.084945131953862,9.0,3.8969020397298766,3.6431244789274526,0.3741369933512519,25.447213287982898,29.762484425354376,83.10978675208766,high
U5,semester_2,10480.018668659279,201.7018293493147,64.89947471935395,62.83400472015317,15.886700294968833,3.434067904440133,4.076376635120603,6.630854940057582,8.761579651853715,3.755315136345166,6.14934000724755,0.45136943897062015,33.0450266827181,28.548031829993878,69.4436013214973,very_low
U1,semester_1,14617.123417400338,210.887423874633,76.53942756084682,60.203247522948374,18.013281306977497,3.9261104559565076,4.0738279646031925,5.96150761178295,6.476356060617543,4.49221282416355,7.217865529357146,0.4175041553355543,22.957002752690553,30.250767870696727,72.36779124277662,low
U5,semester_1,13028.410925844619,212.1345214518151,66.08390563729932,51.00663474681204,14.63742785842716,2.6149921614545466,3.6196256027228118,5.9777052535928625,5.221489540785113,2.9095199510002416,4.769881710393935,0.44890593240871646,23.629947007441004,28.347785152376925,66.27740168931757,very_low
U1,semester_2,14615.328596460244,225.22185356807108,80.03186557360604,69.47744333110177,14.291065306970099,3.080144914891674,5.165104656476819,7.110094148233351,8.062957616852788,5.592101318748682,7.505762082047435,0.3547646867418343,23.717102483955443,29.852540042101694,77.6868414091739,high
U3,semester_1,12879.054659771997,220.20805812035135,63.22787571358686,67.17838378898347,14.345948403778857,2.74533758148028,5.150393094050175,3.8599759881001123,4.263344410258005,4.073649554398817,6.604046451933228,0.44138243868378146,25.188763918143565,31.489508015046685,72.62175159505267,medium
U6,semester_2,14102.187935290429,188.2081032290925,66.1637629514791,66.76737630837374,13.758439534798168,4.198624031572505,4.403089731230947,5.005965766647163,4.471397887811141,2.440331857453314,7.460062825078127,0.39434418224055107,32.61943752590375,27.02257464621611,74.13463925469456,medium
U5,semester_1,11673.921723258723,163.98140203182825,63.879097078273475,58.120756057929384,13.020175968135712,4.151399953146086,5.155932404257637,5.610373716618874,4.787724534614714,4.308445415333303,7.973118558470532,0.39634493835015655,26.40219166733599,26.599299060620275,70.90801948933775,low
U6,semester_1,11569.3951863818,191.58745484816146,79.11214699719858,74.26484365936653,14.007253444392802,2.981647306169842,3.6542520892929167,6.872484923618256,3.0575491566497246,3.4488164820211944,6.643097982228184,0.4117796601861922,27.804794993454777,33.8499248789818,69.92847869939551,low
U4,semester_1,11413.480995601065,179.762489819071,72.86756374643687,75.23395390174944,21.609408907709945,3.869026869502015,4.555181014396696,5.411664034470601,7.272840683288846,2.8704072673725642,9.24307295564177,0.44364804015512066,23.525349272782556,29.785049681323475,78.29004240000258,high
U1,semester_1,14272.74974627891,186.69914285093614,72.66645198509521,76.97866350304083,14.50412521519893,3.2239417604289313,5.058380621787446,7.737986108995563,6.08530477998396,5.832531305848333,9.286002832423293,0.4694961137581355,26.454663838504473,33.9691731659343,76.32483191698084,high
U6,semester_1,14111.378225920438,169.7087052746977,68.77143912052277,63.128590057959705,14.005074058507986,2.37759343104725,5.402309313332342,4.508208254340445,6.774212824963701,3.06157378346207,5.332348021097777,0.5061665771613244,30.033184349425802,30.486375184392305,69.38516125079714,very_low
U1,semester_1,13400.80482706184,194.33127480212573,81.62297196756444,66.01163946574219,14.72876840119062,3.9738016558811,5.478845839666754,7.203000243154255,3.454918551918485,5.002058847814157,5.882019170789627,0.4361361962165366,18.0,31.21661215620512,72.00090347673427,low
U4,semester_2,13482.348776911187,198.3455841574511,82.0596923317959,67.786599025336,15.382928212700605,4.032235137155523,6.464976495168646,9.203209755917685,6.974863417316533,5.2087590641688815,9.677149850865657,0.3295397996653463,26.722576463153644,27.890884982732917,81.54384764689122,high
U3,semester_2,14111.427016379761,223.53660632026111,70.8994732228437,72.4717341327887,14.760816560335535,3.4468091582939078,4.374376187657065,5.283468323566534,7.962272865423465,5.360745324140738,9.858358622605799,0.42174218969372906,28.134039688259175,26.76103346995651,77.13763919885015,high
U3,semester_2,12381.752715426423,190.80955710904277,73.6368600616342,72.14363356112578,15.561569730863752,4.0922872272490425,4.625412505784209,7.725296009081531,6.998192353850281,4.573733830669574,7.305872794386455,0.4279147148294824,26.776887478742655,33.20857242526744,75.82553226483705,medium
U6,semester_2,11436.182067557917,187.61190484208961,65.01896214553105,65.44479975085842,14.566248535570653,3.6060699349762793,3.8798844544914823,6.512267396922823,3.7790184571524423,3.112824237709656,5.506191288047806,0.3804819509051714,32.415284861529116,27.471463520497032,70.67894774541917,low
U2,semester_1,9174.76574314046,186.0660524686702,61.58289693364784,72.57629823009188,16.151328009403066,3.392495444608131,3.0,4.396398759753987,6.39403849554753,5.105535028501091,8.66451837569344,0.32453322006813035,26.431460467682594,30.76203705894959,70.97417395012974,low
U4,semester_2,11098.819228877377,213.5308118319508,67.04048258056406,65.07495305137381,14.642319074176996,3.5907709803901775,5.831924397428826,7.792204632977022,7.227953352798528,3.5693833285059764,7.278085933328804,0.41363396268923586,18.21030575475146,29.844138502033086,75.40830823933271,medium
U1,semester_1,14394.06645166995,199.9287307645511,80.59990142443573,71.26865564376303,15.790271682278291,3.86800601166407,6.369910398008775,9.401989816062947,6.175135153320745,4.605322808872423,9.68100594724304,0.37668465327697803,26.9095164192832,29.385789655120554,72.1976351016794,low
U2,semester_1,12279.358127334135,194.07220183972285,70.81349336463576,66.21277497285831,17.765332302868366,2.752827400465189,4.394804413163638,7.253141588645123,7.288045446041684,2.3391553203799753,6.105772920027038,0.48679059546410974,24.646725101678854,30.701805532165697,70.98005189288419,low
U6,semester_1,11568.3363582884,178.41945199287483,65.78382229467331,65.16663310098191,15.708189343510602,3.6603161328516785,4.75878354827301,5.22867844438127,4.3049538505168,2.6179077985233974,5.390574681301598,0.44052555361823503,21.42378378498417,30.43061340064618,69.57987563657065,very_low
U3,semester_2,11593.935315929695,184.09817602525482,80.60961073707793,71.66778362967902,19.014232800979165,3.763009685148287,4.008784648024539,8.19206834662974,5.738673712718835,4.996806668404978,6.93493398538203,0.5100165651252457,18.0,30.455360174626577,76.9589756349499,high
U5,semester_1,8871.220766628405,195.88560198649202,68.79830495833211,61.90156577539607,12.172670736300299,3.275134474382348,4.860714753959291,4.015423238586637,4.819446669211644,4.333503988899505,3.0,0.43881861243927345,23.702476767697537,29.87950137052814,73.09046247818416,medium
U1,semester_2,12459.316260139454,193.21724722098563,75.08497259494786,66.654514399879,14.74672171988203,3.8474783288054994,4.605156542817148,6.927607026961156,6.491060629285728,3.2407222347433406,6.877539640845804,0.5022737417745875,18.0,27.463891099975655,73.91989971533744,medium
U3,semester_1,12240.674884187143,209.23105141466817,76.66812784736126,72.96476440387019,20.9616352192717,3.3226865432139516,5.706942462165562,7.168256584053265,3.8775466567090944,5.446936759312408,10.382083366092193,0.3724352688546341,24.699985646198737,26.705700408206745,77.25061060527962,high
U1,semester_1,9626.196182823285,226.85334158744524,75.82399210042472,73.67733138159987,14.866678806509547,4.123749299420024,5.70800464490583,6.912451429025558,6.430915777547916,4.7209830871353065,6.189752187272658,0.4150819326659627,23.547604412393095,30.572857482510685,75.70028051994458,medium
U1,semester_1,11810.217979621926,209.00369604740965,84.5301747033363,64.14343784738735,15.550577019226886,4.103714936772567,5.232725533764015,6.090255405679747,5.860168798865074,2.993482087101013,7.315060924649148,0.4085446981286896,25.781082955496395,28.82055610859044,73.9004866164459,medium
U5,semester_2,8992.296531167513,149.90907366945177,62.47916208580881,59.78535048374701,17.555536110581848,3.6631812738447023,4.825379448059855,4.774933441131916,4.383144865720828,1.897743480652105,7.346304259563002,0.4689929526360539,32.59342668789751,29.347340363789087,72.16577913763645,low
U1,semester_2,10751.50998530636,200.02837595015745,79.48436235439547,73.77813157498338,16.51004093457492,4.163695947700981,5.274726009659415,8.218479550490464,6.51610108714846,4.063639454539908,8.348287926282987,0.26201331940727945,29.24758492965514,23.1,81.31582973422478,high
U6,semester_2,12972.18560645781,186.34182041844386,59.0922092216491,73.44478381918266,13.839413494765816,3.229967573752098,4.087346536073648,4.894227584851019,7.577091245626537,5.1693657583173405,7.258164520949953,0.4335322898920338,29.27938511872009,29.793640548831704,72.79563712588582,medium
U3,semester_2,13146.977413226392,209.5986712960039,62.95891259688439,68.63453048494762,16.718573306454967,3.632859303403479,4.87754007189857,7.546581627860391,4.640364517768169,2.928258713464134,7.473655333139151,0.46160626336499117,32.42558573559466,30.944285689242633,76.15183833615413,high
U5,semester_2,13367.617587995863,196.0360668490004,59.9881121466313,63.297283168570175,11.578311523399535,3.008705331742079,4.358481210757528,3.0,8.564358907681902,4.016763276373123,4.8669059533328,0.5479902859092333,22.187617745575654,31.211053802972483,66.95216630109822,very_low
U2,semester_1,11376.15360115029,198.22043699150473,56.74092752597646,59.38326758817829,16.292760641082598,3.4885564622483836,4.744984249410892,8.23432832123515,6.054265548252342,4.522789563146615,11.54735466400059,0.40033468449643345,19.020141220600443,30.856863900040057,69.89500039765551,low
U2,semester_2,8598.861698833676,176.54331328454154,78.67935525138468,62.70625440156336,14.66398633515523,3.9635880733500826,6.016169112774437,4.945264892193457,5.301911819780917,5.745165134601762,3.928054019663032,0.4686108940718706,18.0,30.883077843037675,74.01474315235879,medium
U4,semester_1,13536.523256951483,237.240193184748,82.42748378928394,73.68107043941934,14.032223663548741,3.1047782964014106,5.529136666647247,5.1949810834448815,6.067681711358832,5.042612090871532,6.204782581460131,0.34233947342092297,22.431700626094358,30.325648139218732,72.38317883566914,low
U1,semester_1,12532.07386901765,181.80685566443867,69.1712120038024,70.89754390728065,18.491815771529378,4.01099807966205,3.188183846465476,7.0089611860312315,6.179246432375433,4.871707485530822,10.65295109077572,0.30971790485492123,23.031962002928736,30.192727007359455,72.83054284009101,medium
U4,semester_1,15040.297229830907,198.57668486037392,77.50600169613493,65.93242916689738,16.188341100697215,3.4554599105500268,5.5806193871917555,6.095003030967348,7.9853842352604705,4.465247310030737,7.083165095842276,0.3297421123816765,24.568743786548225,30.73144150776289,73.46234662712334,medium
U6,semester_2,13400.525232967275,151.33348795045205,84.55342886766408,61.146436213959035,17.27802702368886,3.289191517000112,5.140054865800123,4.624136790870671,6.153705313014587,3.448169149247831,9.300461995371945,0.4635715475936592,30.481214089673802,26.233303318466618,72.97427414413892,medium
U3,semester_2,17134.160822710113,232.94671325938518,84.159281695572,71.14537501091412,13.111381103516877,2.7733465508094755,5.253969451433079,6.088621886838725,4.895154926286157,4.571819019945797,9.208414474795484,0.33967830599047466,22.86992033961733,31.936076006506724,72.93208689874191,medium
U1,semester_1,11819.569178023252,195.99541544839445,65.81313604737065,71.8073515552992,15.079915581279597,3.6830510352388357,5.2672109720934825,7.200883189480805,7.098941312772756,4.3337129271545995,6.981836702124069,0.4188115084793302,18.0,27.967707281553082,73.7846027578727,medium
U2,semester_1,8421.613763398549,198.91673080790105,68.81305985188901,63.91238518218276,11.362677080303135,3.6166807410471518,3.0,6.599342246115941,3.01524469658459,3.8881379604401247,6.453508807817347,0.476418533292574,21.05638371259524,29.41093795393452,62.361758139704136,very_low
U1,semester_2,16517.899069342984,211.48943045519587,71.30762874190206,68.53667794029506,17.357699706339297,2.7243098869096376,5.029944005147028,6.070939770065587,8.931723163946808,4.254241315394288,10.745971363818681,0.3624902717011717,28.563053655662664,29.737526635607576,76.58263457412347,high
U3,semester_1,11283.388088496726,236.3872194570845,74.6360681387408,71.35750284802172,15.887370881193954,3.2982281194881558,3.961178345795791,7.742165514076537,5.09847652415379,7.0,6.145428507942703,0.3504239349384174,27.951088865970405,31.689843351234714,71.77301976195163,low
U6,semester_2,15809.68850389822,195.280352557931,67.77284374711344,57.39919728997353,17.384895773692925,3.316423869251396,4.127363873790229,6.203168340250119,4.275948401292488,3.868238153689866,3.861816062987958,0.49923459379460755,24.117334004651916,32.41829711504165,67.16989539891698,very_low
U1,semester_1,8607.945848310803,196.16033058265907,66.66705754323931,66.5220096329106,14.224252861553381,3.6243348650997014,3.5883546843965775,4.617555020562543,9.0,3.0853289755517617,5.769559622585194,0.5242262541368544,38.39974998522726,27.753361593257633,73.72833383373141,medium
U6,semester_2,10768.911118957225,187.2178356027271,68.71442488600424,70.37070882113487,18.243906334089175,3.6920886975865783,5.3811276544043585,6.5887286150947055,7.83414511791317,5.657415537917788,8.170353701912214,0.4782957064390759,23.939717757642168,30.299742329735942,82.73542956251694,high
U5,semester_1,11553.563631787398,203.60523252411852,72.62716253166714,56.54388712879673,15.029772043464549,3.6030465588178395,4.3533631493349985,6.659250027553692,5.118445399403898,3.6325252722358368,6.157404829495609,0.3309815246525889,27.562455719387014,27.951081629291508,67.65620956126885,very_low
U1,semester_1,11626.39532411335,191.13963291444315,71.70559937128974,77.04878947363304,14.247415152749506,4.208732364963923,3.6444986492021973,6.145971311359585,6.3198616447776965,5.052656133816736,9.023981507430685,0.466830108015178,21.53702328722879,29.69070468970673,72.79489276948439,medium
U3,semester_2,10331.253375322432,201.45265218036843,82.03792261889578,73.56369808344154,13.851441824952978,4.123520984639521,3.459532471471819,6.586983340001963,8.076581150263626,4.657016964462792,7.202273366713662,0.468494015019872,28.381199471606493,32.14803843836109,74.59134391390033,medium
U3,semester_1,11545.54922201969,224.51285967278008,80.1511815640084,72.14090641910093,13.764656457051439,3.6162111102792682,4.503070556325215,8.06185554881176,8.138934679560187,5.746907903445333,6.740966001694528,0.26890564933647143,18.0,31.621805189058236,77.10652495902436,high
U1,semester_2,14458.54854964618,206.53091973391915,75.24939563201607,69.3478178089137,16.77248506157673,3.90991051352849,3.4539257783849893,7.497939204463251,4.545464293127972,2.9227085935521124,7.638633424857917,0.4278149652614771,20.342999849014266,31.627460325603796,73.65826607732254,medium
U2,semester_1,10551.911902379634,177.3157679276171,59.95420866110834,61.70452109780912,12.921937053466397,3.7643472663089317,5.0428465460585095,5.527166212523777,4.720347057968094,3.978927679832846,5.198177521587569,0.34901817067220114,19.16097702024691,28.724220716869663,69.47877182001399,very_low
U6,semester_1,11040.81552426567,169.14983637783348,65.65668331394093,73.09727348428466,15.527889682895484,2.9662896959904383,4.292976331326717,5.515360317408933,3.993470348928491,2.906432493280909,8.27719963109823,0.41635665762229884,20.162567453329885,30.11520664543288,69.41450072672262,very_low
U4,semester_1,9973.557980521184,252.99466039761415,65.4847748176694,65.86103795432881,14.643415864502296,3.011977916900219,6.143643083054333,10.0,5.679899459080612,3.3368098181894155,4.225985875406133,0.3852479222919449,20.43700457415103,28.868556111817192,72.31004984316384,low
U1,semester_1,12348.617819333329,227.85365371886067,74.0561203931188,64.92062389131138,14.817419756087972,2.8618841880278487,4.240550587613812,6.114743572939902,7.313151173901771,6.243931008613777,5.255846936124874,0.4448015208334777,18.12853408849936,31.31682375977037,73.16879973633894,medium
U3,semester_1,12040.534386498513,195.40815698906312,85.5396050633145,77.28027554311996,16.6518837509993,3.6262410988664286,4.963582008922415,7.194463055097277,8.792821443738944,5.081293833561994,9.40721321611562,0.48388982706125216,18.0,32.06952887742319,76.46337830043063,high
U5,semester_1,12109.047983552218,191.13568391972112,63.915527966831974,55.760664793177156,15.338964861445687,2.4525113476797746,3.98337410808798,5.077659649340513,5.936014626381589,2.7640710276176144,4.706921209186792,0.4474253007035418,31.44380654386079,33.39468820807294,65.23501171236205,very_low
U1,semester_1,12103.7750618815,167.13765614652976,83.73373769285021,66.89505761423868,16.292209428825686,4.396432146611898,3.704956322119857,4.908342362797092,3.5856135913307146,3.603279581362799,8.535119554634134,0.45202634143388454,25.240986969365522,27.75665686204598,71.0836203339465,low
U1,semester_1,13255.028660222924,208.83471424375676,69.66395006268102,61.75559381239421,16.21713246190444,3.3849582799535165,5.081158136430079,6.627566498297028,8.550351675412356,4.185799277042818,5.901478177084188,0.4330561700017795,25.272923830681076,32.19155925501186,69.86055568921068,low
U3,semester_1,12201.388915214477,245.4819553178189,63.92273226023183,73.30034196891881,13.074409536957942,3.728084462873979,4.737437304666619,4.073005076756362,6.9157564228658845,4.2386630728111,4.321789540034926,0.46575621605497664,30.961878848937555,32.244818400959545,70.20711400859643,low
U6,semester_1,9326.62986886234,198.52634711869766,62.91355199708149,63.64002106921264,11.544929804200732,4.1307471533380085,5.210401155642451,5.5109439091017665,3.3948704210659866,5.32672162361672,5.799579285825281,0.3786585321407602,18.0,29.000498963788743,65.67160455620363,very_low
U2,semester_1,10834.977453336262,203.6470616194515,76.43058258186511,64.08603105857863,9.969162370810007,3.6795088427106184,4.8525257341972585,6.1416889506555545,6.849302352995307,2.608937650907685,10.283772410140854,0.3593254087686077,28.267389483207733,26.424301983527407,73.63661323790173,medium
U1,semester_1,11821.879242440873,185.9292175365594,70.59569884775904,71.62723119855849,12.777566444126236,4.026788266396725,4.502572489700744,8.147613193830692,2.3564909212692067,3.611228622030117,4.708130991582162,0.3777533894291647,26.420554575242623,29.17466165163091,69.27726418746785,very_low
U2,semester_2,13371.718589482789,204.84417639436668,77.02684900837377,74.21931957497348,12.632545181326583,3.3476479885727572,4.444463835279822,5.591611013424793,4.321651216172016,2.272167048799152,6.83483571785981,0.3698343739162752,24.430466155056955,28.242503017540088,71.76052514517019,low
U6,semester_2,11915.553382600023,190.56165705783968,58.49372976776141,59.50186243360113,12.62709211024304,3.1601529194882136,3.7734617448780994,6.508088299420308,2.695844808965178,2.0553145898578107,5.8572565337895135,0.4297838941580316,18.0,29.433308447569345,65.43070268605034,very_low
U2,semester_1,13743.511683468223,175.11722696510387,70.19344716974834,64.98244751338886,15.044126394039134,2.95572973364822,4.369015260790276,3.5666396243201146,5.5374500919632546,4.304528859284701,6.258657772248612,0.3232661362092471,30.232655535354567,29.412696605919884,69.86018812539369,low
U2,semester_1,11207.177882761296,177.75670511232389,70.60465763193635,63.659705410111094,14.362603968318073,3.383233261803147,3.927451916445702,6.442384985683621,9.0,1.966171180899398,7.251235258549567,0.3702834803173706,27.125132272081174,29.444101630230357,72.35300130087394,low
U4,semester_1,10755.600690945937,239.45020661966424,64.71112348734802,65.62852488645814,17.705156346036297,4.750469467421505,5.365479927824053,7.771225257900517,6.4444927916084085,3.645535745555093,7.3702027462820885,0.33201886721169027,18.0,30.39342156080175,71.83526613165004,low
U2,semester_2,11670.710965427841,163.81061204873765,64.26242388530257,60.94680425812375,13.52695256473062,4.067381355777593,4.932466254888714,5.7457850415662834,4.613418006667429,3.377112862737605,7.257956360921113,0.44422323422578636,18.0,30.598600533189146,70.15341428911405,low
U3,semester_1,15300.624468369248,200.48753826860585,88.02754023990502,70.53257734220989,18.759453922306033,3.7582962210064794,5.039600044336862,6.099353677424487,6.497390248211282,4.971601667247656,6.6886956405978415,0.4127025281900991,20.66876748825208,33.91909019365555,72.79733330563123,medium
U5,semester_1,11596.50817906304,183.54310961681549,74.61206740378346,66.9289134142623,13.508476461960012,2.467774109300738,3.6671337279378173,4.835325072286496,5.218066684819633,2.919784765531409,4.254852090545097,0.3766340214699521,18.101424268351362,29.656996594571027,67.06702548007412,very_low
U2,semester_2,12318.749279473946,177.36735779045054,77.1328339121897,62.406016172430256,15.836935922440386,3.121701360759091,4.521316677930434,6.718739647685748,4.611047381264629,4.878389780915101,4.8793565362159335,0.42829654153212127,27.979701469192978,30.814217857641818,74.9813198967766,medium
U3,semester_1,16077.053383242624,190.91029949516778,67.54107516945811,63.931384061730434,20.228119836886762,3.5333259609149064,5.043428623271504,6.344036306780774,4.848892696168759,4.390794859167749,12.0,0.4961438717159768,18.0,31.980733146406813,70.32453070383107,low
U5,semester_1,10273.675117201736,164.4639035234015,66.05125663484652,69.46950253263702,15.064159820253055,2.569106423919759,4.625939840443632,5.9962353237237505,3.5775260631654646,4.313343383872985,5.650493904375456,0.3644375074207762,29.90605418154623,29.488513269685317,67.87491006168382,very_low
U5,semester_2,10673.302421245668,156.4413953659317,59.21179335271852,53.04029089951348,16.577276347640964,3.866328267759305,4.567696556134726,3.922107236877704,7.6343955526570255,3.052729045508035,5.4549253528689565,0.5210341987955549,28.20770696594073,34.008726922657225,69.98100165672909,low
U3,semester_2,13713.181498219366,214.2282597677968,79.42755508618029,73.54122534722138,17.11009440474786,4.0937519650742695,5.030645596361652,7.445196660824439,5.187224333529694,5.025894260033993,9.303512790159981,0.3827474925184216,24.84857843811706,28.587437314576,79.5152997178705,high
U6,semester_1,10832.69236388975,156.1588279944886,71.65515832893688,67.64893997888024,17.886152975893587,3.8288827678577464,3.898815675881387,4.198368832655849,3.0626395492660263,5.2609047848334,5.057542682809987,0.5208574411791456,27.190279702717802,30.99119375192964,67.32394032937505,very_low
U6,semester_1,13530.989414127358,161.18288622989428,61.26311221944424,67.88566776904992,16.413219231040703,2.7478891239435046,4.362295227461122,3.688451436275238,4.902910540452233,4.592788146817289,5.675331096065086,0.42574788955881454,19.80048071651411,29.209559772186353,64.95976026044556,very_low
